1	0	0
2	1.05	1.05
3	0.49875	0.49875
4	0.884625	0.884625
5	0.5807484374999999	0.5807484374999999
6	0.8360047500000001	0.8360047500000001
7	0.6126554765625	0.6126554765625
8	0.81366982265625	0.81366982265625
9	0.6289878921826171	0.6289878921826171
10	0.8013576939580078	0.8013576939580078
11	0.6384682312802636	0.6384682312802636
12	0.7939536274726559	0.7939536274726559
13	0.6442989336374784	0.6442989336374784
14	0.7893488676623427	0.7893488676623427
15	0.6479251819880999	0.6479251819880999
16	0.7865203939488579	0.7865203939488579
17	0.6500907321749868	0.6500907321749868
18	0.7849153391044594	0.7849153391044594
19	0.6512142705660657	0.6512142705660657
20	0.7842116492700468	0.7842116492700468
21	0.6515467640128257	0.6515467640128257
22	0.7842116492700468	0.7842116492700468
23	0.6512452529099684	0.6512452529099684
24	0.7847897640368298	0.7847897640368298
25	0.6504105997154255	0.6504105997154255
26	0.785864797351401	0.785864797351401
27	0.6491081555073872	0.6491081555073872
28	0.7873843155941123	0.7873843155941123
29	0.6473797035063031	0.6473797035063031
30	0.7893154136918752	0.7893154136918752
31	0.6452506678535196	0.6452506678535196
32	0.7916390386247518	0.7916390386247518
33	0.642734617730889	0.642734617730889
34	0.794346391731913	0.794346391731913
35	0.6398361573455753	0.6398361573455753
36	0.7974365964196398	0.7974365964196398
37	0.6365528148648657	0.6365528148648657
38	0.8009151646694728	0.8009151646694728
39	0.6328762886192363	0.6328762886192363
